"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","Site"
"177","288","295","302","309","316","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro002_Mem186.20191012_2019"
"178","233","240","247","254","261","268","275","282","289","296","303","310","316",NA,NA,NA,NA,NA,"BAC.MSLA_Bro007_Mem209.20190730_2019"
"179","288","295","302","309","316","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro024_Mem174.20191012_2019"
"180","288","295","302","309","316","322",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro026_Mem139.20191012_2019"
"181","232","239","246","253","260","267","274","281","288","294",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro031_Mem207.20190730_2019"
"182","232","239","246","253","260","267","274","279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro039_Mem189.20190718_2019"
"183","235","242","249","256","263","270","277","284","291","298","305","312","319","324",NA,NA,NA,NA,"BAC.MSLA_Bro046_Mem150.20190820_2019"
"184","256","263","270","277","284","291","298","305","312","317",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro052_Mem147.20190910_2019"
"185","233","240","247","254","261","268","275","282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro055_Mem187.20190818_2019"
"186","282","289","296","303","310","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro067_Mem159.20191006_2019"
"187","250","257","264","271","278","285","292","299","306","313","320",NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro072_Mem212.20190904_2019"
"188","238","245","252","259","266","273","280","287","294","301","308","315",NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro074_Mem214.20190823_2019"
"189","250","257","264","271","278","285","292","299","306","313","320",NA,NA,NA,NA,NA,NA,NA,"BAC.MSLA_Bro078_Mem194.20190904_2019"
"190","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro016_Mem116.20190830_2019"
"191","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro021_Mem210.20190830_2019"
"192","245","252","259","266","273","280","287","294","301","307",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro029_Mem195.20190830_2019"
"193","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro032_Mem204.20190830_2019"
"194","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro033_Mem172.20190830_2019"
"195","245","252","259","266","273","280","287","294","301","307",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro037_Mem205.20190830_2019"
"196","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro040_Mem217.20190830_2019"
"197","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro042_Mem144.20190830_2019"
"198","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro043_Mem148.20190830_2019"
"199","245","252","259","266","273","280","287","294","301","308",NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Bro073_Mem169.20190830_2019"
"200","247",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec001_Mem037.20200831_2020"
"201","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec001_Mem174.20210530_2021"
"202","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec002_Mem049.20200901_2020"
"203","247","254","261","268","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec004_Mem102.20200831_2020"
"204","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec004_Mem135.20210530_2021"
"205","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec006_Mem085.20200901_2020"
"206","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec010_Mem073.20200831_2020"
"207","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec010_Mem195.20210530_2021"
"208","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec014_Mem020.20200831_2020"
"209","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec014_Mem210.20210529_2021"
"210","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec017_Mem098.20200831_2020"
"211","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec017_Mem159.20210529_2021"
"212","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec018_Mem030.20200831_2020"
"213","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec025_Mem076.20200831_2020"
"214","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec027_Mem110.20200831_2020"
"215","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec027_Mem113.20210530 08/23/2021_2021"
"216","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec036_Mem069.20200831_2020"
"217","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec036_Mem165.20210529 08/23/2021_2021"
"218","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec037_Mem087.20200901_2020"
"219","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec039_Mem094.20200831_2020"
"220","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec039_Mem137.20210529_2021"
"221","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec040_Mem100.20200831_2020"
"222","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec040_Mem151.20210529_2021"
"223","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec041_Mem099.20200831_2020"
"224","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec042_Mem088.20200901_2020"
"225","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec042_Mem144.20210530_2021"
"226","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec043_Mem081.20200901_2020"
"227","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec043_Mem204.20210530_2021"
"228","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec044_Mem065.20200831_2020"
"229","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec044_Mem172.20210529_2021"
"230","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec045_Mem064.20200831_2020"
"231","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec045_Mem216.20210529_2021"
"232","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec046_Mem107.20200901_2020"
"233","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec046_Mem117.20210530_2021"
"234","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec048_Mem093.20200831_2020"
"235","238","245","252","259","266","271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec048_Mem148.20210529.fix_2021"
"236","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec049_Mem095.20200901_2020"
"237","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec049_Mem211.20210530_2021"
"238","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec050_Mem060.20200831_2020"
"239","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec050_Mem150.20210529_2021"
"240","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec051_Mem036.20200831_2020"
"241","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec051_Mem187.20210529_2021"
"242","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec052_Mem038.20200901_2020"
"243","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec052_Mem152.20210530_2021"
"244","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec056_Mem033.20200901_2020"
"245","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec056_Mem219.20210530_2021"
"246","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec058_Mem097.20200831_2020"
"247","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec058_Mem173.20210529_2021"
"248","248","255","262","269","276","283","290","297","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec060_Mem083.20200901_2020"
"249","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec060_Mem194.20210530_2021"
"250","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec063_Mem079.20200831_2020"
"251","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec063_Mem139.20210529_2021"
"252","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec064_Mem061.20200831_2020"
"253","238","245","252","259","266","273","280","287","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,"BAC.TRMR_Rec064_Mem214.20210529_2021"
"254","250","257","264","271","278","285","292","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_01_2021"
"255","250","257","264","271","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_01_USE_2021"
"256","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_02_USE_2021"
"257","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_03_USE_2021"
"258","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_05_USE_2021"
"259","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_06_USE_2021"
"260","250","257","264","271","278","285","292","299","304",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_08_2021"
"261","250","257","264","271","278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Baggs_Wild_Grasslands_21_dep_10_2021"
"262","280","287","294","301","308","315","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blaine Preserve.USA.2019_2019"
"263","283","290","297","304","309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Blaine Preserve.USA.2020_2020"
"264","249","256","263","270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C 09/03/2021_2021"
"265","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_1 - Location 3_2021"
"266","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_22 - Location 3_2021"
"267","274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_23 - Location 3_2021"
"268","289","296","303","308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_26 - Location 3_2021"
"269","281","288","295","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_30 - Location 3_2021"
"270","278","285","292","299","306","313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_32 - Location 3_2021"
"271","277","284","291","298","305","312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_4 - Location 3_2021"
"272","277","284","291","298","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_6 - Location 3_2021"
"273","281","288","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAM_7 - Location 3_2021"
"274","258","265","272","279","286","293","300","305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_01_2022"
"275","244","251","258","265","272","279","286","293","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_02_2022"
"276","244","251","258","265","272","279","286","293","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_03_2022"
"277","248","255","262","269","276","283","290","297","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_05_2022"
"278","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_06_2022"
"279","247","253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_07a_2022"
"280","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_07b_2022"
"281","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_08_2022"
"282","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_09_2022"
"283","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_22_10_2022"
"284","247","254","261","268","275","282","289","296","303",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_01_2023"
"285","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_02_2023"
"286","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_03_2023"
"287","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_05_2023"
"288","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_06_2023"
"289","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_07_2023"
"290","244","251","258","265","272","279","286","293","300",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_08_2023"
"291","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_09_2023"
"292","247","254","261","268","275","282","289","296","302",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Anthropogenic_Carlile_23_10_2023"
"293","251","258","263",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc03_Dep01_2023"
"294","270","277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc03_Dep02_2023"
"295","300","306",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc03_Dep03_2023"
"296","251","258","265","272","279","286","291",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc08_Dep01_2023"
"297","300","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc08_Dep02_2023"
"298","252","259","266","273","280","287","294","301","307",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Beach_PointReyes_Loc09_Dep01_2023"
"299","259","266","273","280","287","294","301","308","315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_01_2023"
"300","259","266","273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_02_2023"
"301","259","266","273","280","287","294","301","308","315","320",NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_03_2023"
"302","261","268","275","282","289","296","303","310","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_04_2023"
"303","280","287","294","301","308","315","320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_05_2023"
"304","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_06_2023"
"305","261","268","275","282","289","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_07_2023"
"306","261","268","275","282","289","296","303","310","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_08_2023"
"307","262","269","276","283","290","297","304","311","318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_10_2023"
"308","268","275","282","289","296","303","310","317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_11_2023"
"309","278","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_12_2023"
"310","262","269","276","283","290","296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_13_2023"
"311","262","269","276","283","290","297","304","311","318",NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Chaparral_Rural_Pepperdine_23_dep_14_2023"
"312","281","288","295","302","309","316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_CR2_Redwoods_D2_2023"
"313","278","285","292","299","306","313","319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_CR3_NewNestLocation_Redwoods_D2_2023"
"314","278","285","292","299","306","313","319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_CR6_Newlocationpond_Redwoods2023D2 10/02/2023_2023"
"315","250","257","264","271","278","285","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chaparral_2023 09/04/2023_2023"
"316","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_10 09/04/2023_2023"
"317","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_11 09/04/2023_2023"
"318","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_13 09/04/2023_2023"
"319","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_2 09/04/2023_2023"
"320","255","262","269","276","283","290","297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_3 09/04/2023_2023"
"321","251","258","265","272","279","286","293","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_4 09/04/2023_2023"
"322","251","258","265","272","279","286","293","299",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_5 09/04/2023_2023"
"323","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_6 09/04/2023_2023"
"324","250","257","264","271","278","285","292","298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_7 09/04/2023_2023"
"325","284","291","298","305","312","319","326","331",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Chapparal_9 09/04/2023_2023"
"326","267","274","281","288","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_10_2019"
"327","251","258","265","272","279","286","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_11_2019"
"328","247","254","261","268","275","282","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_12_2019"
"329","247","254","261","268","275","282","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_13_2019"
"330","247","254","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_14_2019"
"331","267","274","281","288","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_16_2019"
"332","267","274","281","288","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_17_2019"
"333","267","274","281","288","293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_18_2019"
"334","247","254","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_1_2019"
"335","247","254","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_2_2019"
"336","247","254","261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_3_2019"
"337","247","254","261","268","275","282","289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_4_2019"
"338","251","258","265","272","279","286","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_5_2019"
"339","251","258","265","272","279","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_6_2019"
"340","251","258","265","272","279","286","292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Humboldt_7_2019"
"341","247","254","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_10_2019"
"342","247","254","259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_11_2019"
"343","262","269","276","283","290","295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_12_2019"
"344","247","254","261","268","275","282","289","294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_13_2019"
"345","248","255","262","269","276","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_1_2019"
"346","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_01_2020"
"347","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_02_reupload_2020"
"348","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_03_2020"
"349","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_04_2020"
"350","249","256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_06_2020"
"351","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_07_2020"
"352","249","256","263","270","277","284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_08_2020"
"353","250","257","264","271","278","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_09_2020"
"354","251","258","265","272","279","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_10_2020"
"355","250","257",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_11_2020"
"356","250","257","264","271","278","285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_12_2020"
"357","251","258","265","272","279","286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_20_13_2020"
"358","247","254","261","268","275","281",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CA_Forest_Pepperwood_Preserve_2_2019"
